Frequency,Magnitude
0.0,0.0
0.2,1.1958335708459285
0.4,1.917194951688597
0.6000000000000001,1.8778013022384021
0.8,1.0931339168742755
1.0,0.12564303631251222
1.2000000000000002,1.2950320788622174
1.4000000000000001,1.950940432410383
1.6,1.8327972476980467
1.8,0.9870324049366839
2.0,0.25116207811724117
2.2,1.3906267240832695
2.4000000000000004,1.9789944089151559
2.6,1.7822149304640842
2.8000000000000003,0.8776247737026517
3.0,0.3764332532740566
3.2,1.4825114096486922
3.4000000000000004,2.001307907205907
3.6,1.7260807060355818
3.8000000000000003,0.7650030200425301
4.0,0.5013329342572135
4.2,1.5705766346762617
4.4,2.0178261297510334
4.6000000000000005,1.664414858336139
4.800000000000001,0.6492551325892608
5.0,0.6257378601609225
5.2,1.6547093946342963
5.4,2.0284881471544596
5.6000000000000005,1.5972311906110253
5.800000000000001,0.5304647477357587
6.0,0.7495252583429107
6.2,1.7347930015924256
6.4,2.0332264587896236
6.6000000000000005,1.524536483650991
6.800000000000001,0.4087107226729556
7.0,0.8725729655861675
7.2,1.8107068179907988
7.4,2.0319664115816827
7.6000000000000005,1.4463298099395199
7.800000000000001,0.28406661807471373
8.0,0.9947595486594191
8.200000000000001,1.8823258954666315
8.4,2.024625462629036
8.6,1.3626016887288162
8.8,0.15660008075181553
9.0,1.1159644241569155
9.200000000000001,1.9495205078529092
9.4,2.0111122673088353
9.600000000000001,1.2733330628710453
9.8,0.02637211392923366
10.0,1.2360679774996959
10.200000000000001,2.012155564611223
10.4,1.9913255697318528
10.600000000000001,1.178494073281276
10.8,0.10656378037174584
11.0,1.3549516809811688
11.200000000000001,2.0700898875492135
11.4,1.9651528666796838
11.600000000000001,1.0780426009529283
11.8,0.24216260618964572
12.0,1.4724982107387132
12.200000000000001,2.123175329536569
12.4,1.9324688091925404
12.600000000000001,0.971922539194452
12.8,0.38038904972974613
13.0,1.5885915625391234
13.200000000000001,2.1712557088634354
13.4,1.8931332974166941
13.600000000000001,0.8600617498259772
13.8,0.5212188564962138
14.0,1.7031171662602482
14.200000000000001,2.214165526604205
14.4,1.8469892137037829
14.600000000000001,0.7423696459761815
14.8,0.664640446394818
15.0,1.8159619989581826
15.200000000000001,2.2517284265038415
15.4,1.7938597256636082
15.600000000000001,0.6187343302057721
15.8,0.810656812759477
16.0,1.927014696406861
16.2,2.283755347016863
16.400000000000002,1.733545074103471
16.6,0.4890191990972027
16.8,0.9592877626577689
17.0,2.0361656630014853
17.2,2.3100423025753205
17.400000000000002,1.6658187394554627
17.6,0.3530589030470385
17.8,1.1105725703779272
18.0,2.1433071799160044
18.2,2.3303677150911866
18.400000000000002,1.590422852948874
18.6,0.21065452123051792
18.8,1.2645731347091302
19.0,2.2483335114085214
19.200000000000003,2.3444891959670744
19.400000000000002,1.5070626834502012
19.6,0.061567774479193406
19.8,1.4213777548782138
20.0,2.351141009169893
20.200000000000003,2.3521396519255875
20.400000000000002,1.415399984863707
20.6,0.0944859497685537
20.8,1.581105671704994
21.0,2.451628214611906
21.200000000000003,2.353022552603774
21.400000000000002,1.315044928511844
21.6,0.25784605021769336
21.8,1.7439125623279967
22.0,2.549695958994668
22.200000000000003,2.346806151070551
22.400000000000002,1.2055462647585424
22.6,0.42891701683876127
22.8,1.9099972324477135
23.0,2.6452474612946077
23.200000000000003,2.3331163859440767
23.400000000000002,1.0863792508975394
23.6,0.6081810768403233
23.8,2.079609824706354
24.0,2.738188423714755
24.200000000000003,2.3115281095272704
24.400000000000002,0.9569307374099559
24.6,0.7962138240726749
24.8,2.2530619631462563
25.0,2.8284271247461907
25.200000000000003,2.2815541715609826
25.400000000000002,0.8164806067905254
25.6,0.9937036853610147
25.8,2.430739392676253
26.0,2.9158745096857035
26.200000000000003,2.2426317299695455
26.400000000000002,0.6641784857850126
26.6,1.2014763692822685
26.8,2.613117865367258
27.0,3.0004442785218393
27.200000000000003,2.1941049393064413
27.400000000000002,0.49901426968914064
27.6,1.4205258522208009
27.8,2.8007832964734614
28.0,3.082052971103157
28.200000000000003,2.1352028558494447
28.400000000000002,0.3197804559388712
28.6,1.6520540379848565
28.8,2.994457599219087
29.0,3.160620049502763
29.200000000000003,2.0650109516536137
29.400000000000002,0.1250235062768672
29.6,1.8975220652147757
29.8,3.195032165565547
30.0,3.2360679774997987
30.200000000000003,1.9824339802180486
30.400000000000002,0.08701967836927263
30.6,2.1587174634846296
30.8,3.4036117799832772
31.0,3.308322297098248
31.200000000000003,1.8861469757759997
31.400000000000002,0.3185057705613347
31.6,2.437843185658588
31.8,3.6215729784514297
32.0,3.3773117020080607
32.2,1.774529721858524
32.4,0.5720976625691947
32.6,2.7376373155309093
32.800000000000004,3.8506427311915017
33.0,3.4429681080157755
33.2,1.6455778035936135
33.4,0.851117818055124
33.6,3.0615365421615492
33.800000000000004,4.093006230737117
34.0,3.505226720175506
34.2,1.4967798717877048
34.4,1.15976059202094
34.6,3.4139032932247297
34.800000000000004,4.351457188970943
35.0,3.564026096753471
35.2,1.3249451403077992
35.4,1.5033917889772415
35.6,3.800347471149902
35.800000000000004,4.6296115982323505
36.0,3.619308209864076
36.2,1.125955875329745
36.4,1.8889803588283265
36.6,4.2281922099063545
36.800000000000004,4.932218611797741
37.0,3.671018502735926
37.2,0.8944038590520593
37.4,2.325735637735998
37.6,4.707164952948037
37.800000000000004,5.265624268223135
38.0,3.7191059435530254
38.2,0.6230420020002252
38.400000000000006,2.8260741670787497
38.6,5.250452206013791
38.800000000000004,5.638483587389207
39.0,3.7635230758169027
39.2,0.30193129584251094
39.400000000000006,3.4071337336886662
39.6,5.8763627445912805
39.800000000000004,6.062891490033085
40.0,3.804226065180614
40.2,0.08293450395117645
40.400000000000006,4.093233644037456
40.6,6.611052379299221
40.800000000000004,6.556251211652995
41.0,3.8411747427077714
41.2,0.5519419042416089
41.400000000000006,4.920051419810319
41.6,7.4931949095713755
41.800000000000004,7.14450978026443
42.0,3.8743326445145607
42.2,1.1359499387765308
42.400000000000006,5.942096826130402
42.6,8.582440253438673
42.800000000000004,7.8680896493153645
43.0,3.903667047754987
43.2,1.8839932357724347
43.400000000000006,7.246980400000807
43.6,9.97580197621934
43.800000000000004,8.793560533796665
44.0,3.9291490029147536
44.2,2.8789537492485526
44.400000000000006,8.984969600464945
44.6,11.842253067622227
44.800000000000004,10.0387786486439
45.0,3.950753362380553
45.2,4.272822116200512
45.400000000000006,11.437096348387952
45.6,14.50449763441856
45.800000000000004,11.833939023272862
46.0,3.968458805257943
46.2,6.37763478523382
46.400000000000006,15.196776986166757
46.6,18.66504539313834
46.800000000000004,14.697100751048962
47.0,3.9822478584123226
47.2,9.95127633574013
47.400000000000006,21.77055501224257
47.6,26.197472129413057
47.800000000000004,20.08841724679839
48.0,3.9921069137130862
48.2,17.435956047480364
48.400000000000006,36.431628720535876
48.6,44.328795958075474
48.800000000000004,34.33551740706213
49.0,3.998026241462926
49.2,43.48525838003769
49.400000000000006,99.60865427884518
49.6,152.55749590405455
49.800000000000004,190.320319360796
50.0,3170.722401482878
50.2,190.320319360796
50.400000000000006,152.55749590405455
50.6,99.60865427884518
50.800000000000004,43.48525838003768
51.0,3.998026241462927
51.2,34.33551740706213
51.400000000000006,44.328795958075474
51.6,36.43162872053588
51.800000000000004,17.435956047480364
52.0,3.9921069137130867
52.2,20.088417246798393
52.400000000000006,26.197472129413065
52.6,21.770555012242568
52.800000000000004,9.951276335740136
53.0,3.982247858412316
53.2,14.697100751048957
53.400000000000006,18.665045393138328
53.6,15.196776986166759
53.800000000000004,6.377634785233819
54.0,3.9684588052579204
54.2,11.833939023272874
54.400000000000006,14.504497634418565
54.6,11.437096348387952
54.800000000000004,4.27282211620052
55.0,3.9507533623805515
55.2,10.038778648643897
55.400000000000006,11.84225306762222
55.6,8.984969600464957
55.800000000000004,2.8789537492485526
56.0,3.9291490029147544
56.2,8.793560533796667
56.400000000000006,9.975801976219332
56.6,7.246980400000806
56.800000000000004,1.8839932357724352
57.0,3.903667047754991
57.2,7.868089649315363
57.400000000000006,8.582440253438675
57.6,5.942096826130404
57.800000000000004,1.1359499387765293
58.0,3.8743326445144604
58.2,7.144509780264428
58.400000000000006,7.493194909571382
58.6,4.920051419810321
58.800000000000004,0.551941904241609
59.0,3.8411747427077736
59.2,6.556251211652997
59.400000000000006,6.61105237929922
59.6,4.093233644037464
59.800000000000004,0.08293450395117818
60.0,3.8042260651806132
60.2,6.062891490033084
60.400000000000006,5.876362744591304
60.6,3.4071337336886716
60.800000000000004,0.3019312958425097
61.0,3.7635230758169014
61.2,5.638483587389201
61.400000000000006,5.250452206013787
61.6,2.8260741670787475
61.800000000000004,0.6230420020002203
62.0,3.7191059435529885
62.2,5.265624268223133
62.400000000000006,4.707164952948037
62.6,2.3257356377360003
62.800000000000004,0.894403859052074
63.0,3.6710185027359237
63.2,4.932218611797739
63.400000000000006,4.228192209906353
63.6,1.8889803588283671
63.800000000000004,1.125955875329745
64.0,3.6193082098640783
64.2,4.629611598232351
64.4,3.8003474711499114
64.60000000000001,1.503391788977243
64.8,1.3249451403077965
65.0,3.5640260967534703
65.2,4.351457188970928
65.4,3.4139032932247377
65.60000000000001,1.15976059202094
65.8,1.4967798717876937
66.0,3.5052267201755383
66.2,4.093006230737111
66.4,3.0615365421615413
66.60000000000001,0.8511178180551244
66.8,1.6455778035936297
67.0,3.442968108015775
67.2,3.8506427311915012
67.4,2.7376373155309124
67.60000000000001,0.5720976625692543
67.8,1.7745297218585225
68.0,3.3773117020080603
68.2,3.621572978451428
68.4,2.4378431856585796
68.60000000000001,0.3185057705613372
68.8,1.8861469757760003
69.0,3.3083222970982473
69.2,3.4036117799832573
69.4,2.1587174634846185
69.60000000000001,0.0870196783692724
69.8,1.982433980218043
70.0,3.2360679774998284
70.2,3.195032165565538
70.4,1.897522065214786
70.60000000000001,0.12502350627687425
70.8,2.065010951653597
71.0,3.1606200495027603
71.2,2.9944575992190843
71.4,1.6520540379848556
71.60000000000001,0.31978045593887855
71.8,2.135202855849444
72.0,3.082052971103157
72.2,2.8007832964734636
72.4,1.420525852220796
72.60000000000001,0.4990142696891337
72.8,2.194104939306441
73.0,3.000444278521838
73.2,2.6131178653672595
73.4,1.2014763692822708
73.60000000000001,0.6641784857850117
73.8,2.242631729969532
74.0,2.915874509685679
74.2,2.430739392676251
74.4,0.9937036853610064
74.60000000000001,0.8164806067905263
74.8,2.2815541715609577
75.0,2.82842712474619
75.2,2.253061963146255
75.4,0.7962138240726734
75.60000000000001,0.9569307374099595
75.8,2.3115281095272717
76.0,2.7381884237147567
76.2,2.0796098247063575
76.4,0.6081810768403488
76.60000000000001,1.0863792508975396
76.80000000000001,2.333116385944074
77.0,2.645247461294609
77.2,1.9099972324476966
77.4,0.4289170168387627
77.60000000000001,1.2055462647585453
77.80000000000001,2.346806151070549
78.0,2.5496959589947545
78.2,1.7439125623280036
78.4,0.2578460502176892
78.60000000000001,1.3150449285118408
78.80000000000001,2.3530225526038078
79.0,2.4516282146119046
79.2,1.5811056717049925
79.4,0.09448594976854788
79.60000000000001,1.4153999848637486
79.80000000000001,2.3521396519255875
80.0,2.3511410091698925
80.2,1.4213777548782107
80.4,0.0615677744792022
80.60000000000001,1.5070626834501997
80.80000000000001,2.344489195967075
81.0,2.248333511408524
81.2,1.2645731347091218
81.4,0.21065452123052353
81.60000000000001,1.5904228529488686
81.80000000000001,2.330367715091182
82.0,2.143307179916034
82.2,1.1105725703779201
82.4,0.3530589030470413
82.60000000000001,1.6658187394554655
82.80000000000001,2.310042302575337
83.0,2.036165663001485
83.2,0.9592877626577679
83.4,0.4890191990972034
83.60000000000001,1.7335450741034584
83.80000000000001,2.2837553470168652
84.0,1.927014696406862
84.2,0.8106568127594769
84.4,0.6187343302057514
84.60000000000001,1.7938597256636015
84.80000000000001,2.2517284265038406
85.0,1.815961998958186
85.2,0.6646404463948158
85.4,0.7423696459761856
85.60000000000001,1.8469892137037849
85.80000000000001,2.214165526604208
86.0,1.703117166260266
86.2,0.5212188564962211
86.4,0.8600617498259763
86.60000000000001,1.8931332974166957
86.80000000000001,2.1712557088634448
87.0,1.5885915625391194
87.2,0.38038904972974574
87.4,0.9719225391944519
87.60000000000001,1.9324688091925213
87.80000000000001,2.1231753295365627
88.0,1.4724982107387117
88.2,0.24216260618964564
88.4,1.0780426009529294
88.60000000000001,1.9651528666796831
88.80000000000001,2.070089887549212
89.0,1.354951680981167
89.2,0.10656378037174126
89.4,1.1784940732812732
89.60000000000001,1.9913255697318428
89.80000000000001,2.012155564611215
90.0,1.23606797749982
90.2,0.02637211392923064
90.4,1.2733330628710515
90.60000000000001,2.0111122673088424
90.80000000000001,1.9495205078529168
91.0,1.115964424156918
91.2,0.15660008075182044
91.4,1.362601688728815
91.60000000000001,2.0246254626290425
91.80000000000001,1.8823258954666304
92.0,0.9947595486594204
92.2,0.28406661807470995
92.4,1.4463298099394926
92.60000000000001,2.031966411581684
92.80000000000001,1.8107068179907986
93.0,0.8725729655861715
93.2,0.40871072267297354
93.4,1.524536483650995
93.60000000000001,2.0332264587896236
93.80000000000001,1.7347930015924198
94.0,0.7495252583429051
94.2,0.5304647477357629
94.4,1.5972311906110324
94.60000000000001,2.0284881471544653
94.80000000000001,1.6547093946342994
95.0,0.6257378601609269
95.2,0.6492551325892627
95.4,1.6644148583361358
95.60000000000001,2.0178261297510427
95.80000000000001,1.5705766346762675
96.0,0.5013329342572168
96.2,0.7650030200425326
96.4,1.7260807060355707
96.60000000000001,2.001307907205911
96.80000000000001,1.4825114096486947
97.0,0.3764332532740599
97.2,0.8776247737026448
97.4,1.782214930464083
97.60000000000001,1.9789944089151534
97.80000000000001,1.390626724083268
98.0,0.25116207811730384
98.2,0.9870324049366889
98.4,1.832797247698046
98.60000000000001,1.9509404324103798
98.80000000000001,1.2950320788622283
99.0,0.1256430363125143
99.2,1.0931339168742755
99.4,1.8778013022384057
99.60000000000001,1.9171949516886106
99.80000000000001,1.1958335708459296
100.0,1.900395703982448e-15
100.2,1.1958335708459318
100.4,1.9171949516886164
100.60000000000001,1.8778013022384017
100.80000000000001,1.0931339168742737
101.0,0.12564303631251217
101.2,1.2950320788622267
101.4,1.9509404324103823
101.60000000000001,1.8327972476980512
101.80000000000001,0.9870324049366966
102.0,0.25116207811730207
102.2,1.3906267240832793
102.4,1.9789944089151548
102.60000000000001,1.782214930464086
102.80000000000001,0.8776247737026213
103.0,0.3764332532740569
103.2,1.4825114096486935
103.4,2.001307907205911
103.60000000000001,1.7260807060355732
103.80000000000001,0.7650030200425312
104.0,0.501332934257217
104.2,1.570576634676266
104.4,2.017826129751037
104.60000000000001,1.664414858336137
104.80000000000001,0.6492551325892597
105.0,0.6257378601609254
105.2,1.6547093946342977
105.4,2.0284881471544636
105.60000000000001,1.5972311906110297
105.80000000000001,0.5304647477357678
106.0,0.7495252583429313
106.2,1.7347930015924244
106.4,2.033226458789626
106.60000000000001,1.5245364836509923
106.80000000000001,0.4087107226729695
107.0,0.8725729655861695
107.2,1.8107068179907972
107.4,2.031966411581682
107.60000000000001,1.4463298099395328
107.80000000000001,0.2840666180747136
108.0,0.9947595486594197
108.2,1.882325895466632
108.4,2.0246254626290154
108.60000000000001,1.3626016887288162
108.80000000000001,0.1566000807518191
109.0,1.1159644241569164
109.2,1.949520507852889
109.4,2.011112267308839
109.60000000000001,1.2733330628710382
109.80000000000001,0.02637211392923064
110.0,1.2360679774997674
110.2,2.0121555646112146
110.4,1.9913255697318442
110.60000000000001,1.1784940732812796
110.80000000000001,0.1065637803717481
111.0,1.3549516809811613
111.2,2.0700898875492144
111.4,1.965152866679679
111.60000000000001,1.0780426009529251
111.80000000000001,0.24216260618964466
112.0,1.472498210738712
112.2,2.1231753295365654
112.4,1.932468809192524
112.60000000000001,0.9719225391944532
112.80000000000001,0.380389049729745
113.0,1.588591562539123
113.2,2.1712557088634337
113.4,1.8931332974166941
113.60000000000001,0.8600617498259788
113.80000000000001,0.521218856496213
114.0,1.703117166260321
114.2,2.214165526604203
114.4,1.8469892137037829
114.60000000000001,0.7423696459761837
114.80000000000001,0.664640446394816
115.0,1.8159619989581866
115.2,2.251728426503842
115.4,1.7938597256636057
115.60000000000001,0.6187343302057581
115.80000000000001,0.8106568127594795
116.0,1.9270146964068602
116.2,2.2837553470168612
116.4,1.7335450741034715
116.60000000000001,0.48901919909720654
116.80000000000001,0.9592877626577673
117.0,2.036165663001484
117.2,2.3100423025753267
117.4,1.6658187394554602
117.60000000000001,0.35305890304703696
117.80000000000001,1.1105725703779217
118.0,2.1433071799159897
118.2,2.3303677150911812
118.4,1.5904228529488778
118.60000000000001,0.21065452123052283
118.80000000000001,1.2645731347091151
119.0,2.2483335114085214
119.2,2.3444891959670775
119.4,1.5070626834502012
119.60000000000001,0.061567774479210656
119.80000000000001,1.4213777548782105
120.0,2.3511410091698925
120.2,2.352139651925587
120.4,1.4153999848637373
120.60000000000001,0.0944859497685484
120.80000000000001,1.5811056717049934
121.0,2.4516282146119046
121.2,2.35302255260376
121.4,1.315044928511843
121.60000000000001,0.2578460502176917
121.80000000000001,1.7439125623279967
122.0,2.549695958994774
122.2,2.3468061510705547
122.4,1.2055462647585458
122.60000000000001,0.42891701683875955
122.80000000000001,1.9099972324477001
123.0,2.6452474612946073
123.2,2.333116385944074
123.4,1.0863792508975423
123.60000000000001,0.608181076840348
123.80000000000001,2.079609824706352
124.0,2.738188423714755
124.2,2.3115281095272677
124.4,0.95693073740995
124.60000000000001,0.7962138240726733
124.80000000000001,2.2530619631462567
125.0,2.8284271247461885
125.2,2.28155417156097
125.4,0.816480606790525
125.60000000000001,0.9937036853610122
125.80000000000001,2.4307393926762524
126.0,2.9158745096856347
126.2,2.242631729969546
126.4,0.6641784857850117
126.60000000000001,1.2014763692822743
126.80000000000001,2.613117865367247
127.0,3.0004442785218357
127.2,2.194104939306443
127.4,0.49901426968913626
127.60000000000001,1.420525852220783
127.80000000000001,2.8007832964734614
128.0,3.082052971103157
128.20000000000002,2.135202855849443
128.4,0.3197804559388857
128.6,1.6520540379848574
128.8,2.994457599219085
129.0,3.1606200495027603
129.20000000000002,2.0650109516536146
129.4,0.125023506276873
129.6,1.8975220652147884
129.8,3.195032165565538
130.0,3.2360679774998347
130.20000000000002,1.9824339802180238
130.4,0.08701967836926747
130.6,2.158717463484629
130.8,3.403611779983272
131.0,3.3083222970982447
131.20000000000002,1.8861469757760032
131.4,0.31850577056133356
131.6,2.437843185658572
131.8,3.6215729784514243
132.0,3.3773117020080594
132.20000000000002,1.7745297218585228
132.4,0.5720976625691965
132.6,2.7376373155309093
132.8,3.8506427311915017
133.0,3.442968108015776
133.20000000000002,1.6455778035936308
133.4,0.85111781805512
133.6,3.061536542161538
133.8,4.093006230737112
134.0,3.505226720175432
134.20000000000002,1.4967798717876977
134.4,1.1597605920209444
134.6,3.413903293224733
134.8,4.351457188970935
135.0,3.564026096753472
135.20000000000002,1.3249451403078016
135.4,1.5033917889772423
135.6,3.8003474711499057
135.8,4.6296115982323505
136.0,3.6193082098640783
136.20000000000002,1.1259558753297463
136.4,1.888980358828359
136.6,4.228192209906355
136.8,4.932218611797739
137.0,3.6710185027359237
137.20000000000002,0.8944038590520602
137.4,2.3257356377360034
137.6,4.707164952948043
137.8,5.265624268223141
138.0,3.7191059435530285
138.20000000000002,0.6230420020002206
138.4,2.8260741670787484
138.6,5.250452206013789
138.8,5.6384835873891905
139.0,3.763523075816902
139.20000000000002,0.3019312958425084
139.4,3.407133733688668
139.6,5.876362744591304
139.8,6.062891490033081
140.0,3.804226065180616
140.20000000000002,0.08293450395117628
140.4,4.0932336440374515
140.6,6.611052379299223
140.8,6.556251211652996
141.0,3.8411747427077714
141.20000000000002,0.5519419042416127
141.4,4.92005141981032
141.6,7.49319490957138
141.8,7.144509780264434
142.0,3.874332644514563
142.20000000000002,1.135949938776528
142.4,5.942096826130401
142.6,8.582440253438671
142.8,7.868089649315353
143.0,3.9036670477549866
143.20000000000002,1.883993235772435
143.4,7.246980400000806
143.6,9.975801976219316
143.8,8.793560533796667
144.0,3.9291490029147544
144.20000000000002,2.8789537492485517
144.4,8.984969600464929
144.6,11.842253067622224
144.8,10.038778648643897
145.0,3.9507533623805493
145.20000000000002,4.272822116200507
145.4,11.437096348387955
145.6,14.50449763441856
145.8,11.833939023272869
146.0,3.9684588052578857
146.20000000000002,6.377634785233818
146.4,15.196776986166757
146.6,18.66504539313834
146.8,14.697100751048916
147.0,3.9822478584123244
147.20000000000002,9.951276335740136
147.4,21.770555012242575
147.6,26.19747212941309
147.8,20.088417246798393
148.0,3.992106913713085
148.20000000000002,17.435956047480367
148.4,36.43162872053585
148.6,44.32879595807548
148.8,34.335517407062135
149.0,3.998026241462926
149.20000000000002,43.48525838003769
149.4,99.60865427884518
149.6,152.55749590405458
149.8,190.320319360796
150.0,1024.9760968333824
150.20000000000002,190.320319360796
150.4,152.55749590405455
150.6,99.60865427884518
150.8,43.48525838003769
151.0,3.998026241462926
151.20000000000002,34.33551740706213
151.4,44.328795958075474
151.6,36.431628720535855
151.8,17.435956047480367
152.0,3.9921069137130862
152.20000000000002,20.088417246798393
152.4,26.197472129413065
152.6,21.770555012242568
152.8,9.951276335740133
153.0,3.982247858412319
153.20000000000002,14.697100751048911
153.4,18.665045393138335
153.60000000000002,15.196776986166762
153.8,6.37763478523382
154.0,3.9684588052579155
154.20000000000002,11.833939023272862
154.4,14.504497634418565
154.60000000000002,11.437096348387952
154.8,4.272822116200498
155.0,3.9507533623805515
155.20000000000002,10.038778648643898
155.4,11.842253067622226
155.60000000000002,8.98496960046494
155.8,2.8789537492485535
156.0,3.9291490029147558
156.20000000000002,8.793560533796668
156.4,9.975801976219344
156.60000000000002,7.246980400000812
156.8,1.8839932357724356
157.0,3.903667047754991
157.20000000000002,7.868089649315372
157.4,8.58244025343868
157.60000000000002,5.942096826130408
157.8,1.1359499387765344
158.0,3.874332644514522
158.20000000000002,7.144509780264432
158.4,7.49319490957138
158.60000000000002,4.920051419810319
158.8,0.551941904241633
159.0,3.8411747427077723
159.20000000000002,6.556251211652994
159.4,6.611052379299221
159.60000000000002,4.093233644037438
159.8,0.08293450395117596
160.0,3.804226065180614
160.20000000000002,6.062891490033084
160.4,5.876362744591292
160.60000000000002,3.407133733688669
160.8,0.3019312958425074
161.0,3.7635230758169
161.20000000000002,5.638483587389191
161.4,5.25045220601379
161.60000000000002,2.826074167078748
161.8,0.6230420020002185
162.0,3.719105943552944
162.20000000000002,5.265624268223136
162.4,4.707164952948036
162.60000000000002,2.3257356377360034
162.8,0.8944038590520578
163.0,3.671018502735923
163.20000000000002,4.932218611797741
163.4,4.228192209906355
163.60000000000002,1.8889803588283551
163.8,1.1259558753297478
164.0,3.6193082098640788
164.20000000000002,4.629611598232353
164.4,3.800347471149897
164.60000000000002,1.5033917889772401
164.8,1.3249451403077992
165.0,3.564026096753472
165.20000000000002,4.351457188970938
165.4,3.413903293224736
165.60000000000002,1.1597605920209402
165.8,1.496779871787691
166.0,3.505226720175459
166.20000000000002,4.093006230737112
166.4,3.0615365421615452
166.60000000000002,0.8511178180551222
166.8,1.6455778035936428
167.0,3.4429681080157755
167.20000000000002,3.850642731191501
167.4,2.7376373155309066
167.60000000000002,0.5720976625692277
167.8,1.7745297218585248
168.0,3.3773117020080607
168.20000000000002,3.621572978451422
168.4,2.4378431856585676
168.60000000000002,0.3185057705613297
168.8,1.886146975775997
169.0,3.308322297098246
169.20000000000002,3.403611779983254
169.4,2.158717463484625
169.60000000000002,0.08701967836926404
169.8,1.9824339802180395
170.0,3.236067977499727
170.20000000000002,3.1950321655655363
170.4,1.897522065214784
170.60000000000002,0.12502350627687686
170.8,2.065010951653601
171.0,3.1606200495027625
171.20000000000002,2.994457599219087
171.4,1.6520540379848574
171.60000000000002,0.3197804559388544
171.8,2.1352028558494403
172.0,3.082052971103156
172.20000000000002,2.800783296473464
172.4,1.4205258522208095
172.60000000000002,0.4990142696891355
172.8,2.19410493930644
173.0,3.0004442785218384
173.20000000000002,2.613117865367256
173.4,1.2014763692822676
