Frequency,Magnitude
0.0,12702.0
500.0,156.83710247988887
1000.0,159.06451841564535
1500.0,160.22820989112802
2000.0,164.03476615908
2500.0,171.0036154650934
3000.0,178.1158144961747
3500.0,187.27475486566428
4000.0,202.5693366487889
4500.0,224.17397517813902
5000.0,254.80057137515652
5500.0,306.91599764999836
6000.0,408.9428746217124
6500.0,673.4750158766776
7000.0,2822.982372860007
7500.0,1066.4251636320826
8000.0,428.2852305105033
8500.0,268.58998066275825
9000.0,203.60954604199912
9500.0,173.95499209025357
10000.0,159.8833946372646
10500.0,156.78167347884064
11000.0,163.71948129107798
11500.0,176.8502610145407
12000.0,197.6496392128135
12500.0,235.80677253529927
13000.0,306.4578940071831
13500.0,465.3290501930756
14000.0,1188.4381333470878
14500.0,1470.0583488476896
15000.0,407.629801559982
15500.0,222.80427303040528
16000.0,145.87636563729788
16500.0,103.94863222898825
17000.0,80.84331010227294
17500.0,66.5939162996184
18000.0,55.68278975176445
18500.0,50.418294900586105
19000.0,50.85254022434908
19500.0,52.31155282478408
20000.0,57.20800395581851
20500.0,78.39285533922971
21000.0,163.5808996553891
21500.0,1043.9147552856627
22000.0,156.66035229681788
22500.0,104.25818730633806
23000.0,88.83221766523972
23500.0,84.20232305570285
24000.0,84.86024051984019
24500.0,87.24042876806314
25000.0,90.03255722298391
25500.0,96.33908359926295
26000.0,107.2485271490562
26500.0,120.22656363108133
27000.0,140.22182209604728
27500.0,183.78078453780537
28000.0,300.60543310948214
28500.0,2009.050386119201
29000.0,274.98801180994445
29500.0,97.40899958972126
30000.0,50.06957392999583
30500.0,41.372775074609876
31000.0,41.50504174424574
31500.0,45.900621546745995
32000.0,53.93187935396446
32500.0,63.63370947452722
33000.0,74.59592236870174
33500.0,86.22181065965985
34000.0,102.25378317795715
34500.0,131.72663926349105
35000.0,193.89735588210004
35500.0,518.3576133208173
36000.0,284.6442595332619
36500.0,58.313445719190454
37000.0,17.345693709169296
37500.0,31.298077275216812
38000.0,50.32827271373887
38500.0,67.54561135805746
39000.0,81.13243291788127
39500.0,99.10977423556155
40000.0,124.15458449498954
40500.0,151.42648695973975
41000.0,190.47805649682957
41500.0,263.9807860613803
42000.0,415.17681764615145
42500.0,971.1692039452698
43000.0,2375.5616882044133
43500.0,509.19616913849484
44000.0,276.58648817523436
44500.0,187.68485623022136
45000.0,132.41409979178817
45500.0,98.67058898005733
46000.0,83.05232352430325
46500.0,64.56049398720488
47000.0,44.06730607210986
47500.0,39.87186655983452
48000.0,36.993171912654134
48500.0,15.535456870298763
49000.0,9.015342849935873
49500.0,34.350850883758895
50000.0,2737.2488206110634
50500.0,19.7234867377849
51000.0,23.8272715780068
51500.0,28.881403825751235
52000.0,21.84333130281937
52500.0,35.46892222868869
53000.0,50.972517713172955
53500.0,53.86039791463516
54000.0,65.34731749672187
54500.0,89.32641603820862
55000.0,111.84223194522781
55500.0,145.04375662737303
56000.0,218.6047529042224
56500.0,397.8857874250701
57000.0,1789.3520228408938
57500.0,720.8069424708259
58000.0,296.7505364223545
58500.0,186.4900479402607
59000.0,136.66777427722187
59500.0,102.59222122689695
60000.0,80.14346227567098
60500.0,67.4505905288743
