Frequency,Magnitude
0.0,12188.0
500.0,155.54616150892195
1000.0,156.95352933530137
1500.0,159.30042551629816
2000.0,164.0613161350851
2500.0,170.5674766480889
3000.0,177.54366533552167
3500.0,187.80173934615044
4000.0,204.76271149699994
4500.0,227.8289747141049
5000.0,259.63554751899414
5500.0,315.0859439035988
6000.0,426.05204070762403
6500.0,710.2142342979749
7000.0,3011.3044844766423
7500.0,1155.2696648952372
8000.0,467.8935099502784
8500.0,295.6119773550359
9000.0,226.32714691131883
9500.0,191.61881963791905
10000.0,173.21134924606463
10500.0,168.34837135344085
11000.0,173.64938327349637
11500.0,185.77968644552428
12000.0,206.7277570128347
12500.0,244.00823419934
13000.0,314.8686263143696
13500.0,478.9468840329406
14000.0,1220.207636732087
14500.0,1505.776954990695
15000.0,417.52847128324066
15500.0,225.48452826781926
16000.0,146.717590406745
16500.0,105.77485227194623
17000.0,80.54403053177388
17500.0,63.124166865945604
18000.0,52.52893259417361
18500.0,47.85611448646801
19000.0,46.33390063657914
19500.0,47.08382510519148
20000.0,53.04335102660488
20500.0,73.62696879551984
21000.0,156.40974161396863
21500.0,995.9622135244335
22000.0,147.7656800585682
22500.0,97.80259946714598
23000.0,81.10201558414535
23500.0,76.50928176176947
24000.0,78.92104854801951
24500.0,81.27168896276761
25000.0,82.8030429930228
25500.0,89.29238364844485
26000.0,101.45796103594995
26500.0,114.65094737108771
27000.0,133.67234147352926
27500.0,176.9883928373538
28000.0,295.9719328488946
28500.0,2015.5462300207168
29000.0,283.60244989052836
29500.0,105.30717195289421
30000.0,53.051824836422206
30500.0,40.70562111155989
31000.0,38.31728921452438
31500.0,39.4380847645206
32000.0,48.4935164857591
32500.0,57.29659297680284
33000.0,64.09143968039781
33500.0,76.15067084520301
34000.0,94.41646991679097
34500.0,118.54083029961649
35000.0,171.60004437357395
35500.0,466.46360030131603
36000.0,249.22247509065426
36500.0,49.63294102757676
37000.0,6.193984440144524
37500.0,29.770075273693816
38000.0,48.76518453971418
38500.0,61.05559582330823
39000.0,76.56566983185219
39500.0,97.09330462372914
40000.0,118.02980398056401
40500.0,143.26711298516656
41000.0,185.15624459381837
41500.0,256.1937922345311
42000.0,400.5556207352949
42500.0,946.5250029275708
43000.0,2321.521260932024
43500.0,502.03408248027614
44000.0,274.5471571455994
44500.0,183.07873297501416
45000.0,131.93189272743737
45500.0,102.82949186832222
46000.0,82.41710030361536
46500.0,62.18356146253099
47000.0,48.66798491311525
47500.0,44.36893657617692
48000.0,34.3094084121586
48500.0,16.48866213791262
49000.0,14.957370421113897
49500.0,36.36555358082231
50000.0,2712.889776287549
50500.0,24.44239653553967
51000.0,16.912246857112923
51500.0,27.888840207710654
52000.0,24.026662334855676
52500.0,30.188692327061847
53000.0,45.54645305057782
53500.0,55.641664920189946
54000.0,64.36231920166728
54500.0,83.13876921974466
55000.0,110.26749136959737
55500.0,146.76934669017828
56000.0,215.9641239094322
56500.0,395.9910684487402
57000.0,1803.9007352033584
57500.0,729.0110773713483
58000.0,304.45848996087494
58500.0,190.09119180042254
59000.0,138.5494257408691
59500.0,108.09164424490861
60000.0,84.24036800651747
60500.0,67.60834610449777
61000.0,57.93526403694918
61500.0,46.121189630339394
62000.0,31.118431152018545
62500.0,21.58514943696974
63000.0,22.93825245765122
63500.0,46.24275786961564
64000.0,194.0791294327955
64500.0,342.03553349510634
65000.0,125.44032287243303
65500.0,83.3218843753912
66000.0,63.840900293239095
66500.0,54.89114179972687
67000.0,47.45336701530039
67500.0,38.51708126640146
68000.0,33.373527154685306
68500.0,31.15514683086855
69000.0,24.67807628730023
69500.0,18.9936352496285
70000.0,25.137628580823392
70500.0,37.12107134155436
71000.0,98.25738024637499
71500.0,775.2479385455638
72000.0,115.8247121324063
72500.0,74.74974677615977
73000.0,58.959805151022806
73500.0,46.28608179724
74000.0,40.43933094147923
74500.0,39.69626629236313
75000.0,36.51435573325941
75500.0,31.25404730278532
76000.0,30.36554632801544
76500.0,32.702369960805825
77000.0,32.93685393452047
77500.0,33.83207570687758
78000.0,49.864762523973205
78500.0,326.34023505533685
79000.0,47.52390393709136
79500.0,24.803233135358848
80000.0,19.353696416015573
80500.0,15.434202239712537
81000.0,13.292835400503625
81500.0,14.049830999886014
82000.0,15.63863892120646
82500.0,15.510521378257511
83000.0,15.436279543402184
83500.0,19.534317623276582
84000.0,26.829033427498025
84500.0,36.1850137503728
85000.0,59.996564571467935
85500.0,207.85539196895851
86000.0,157.05309732597865
86500.0,58.476965274986625
87000.0,37.80210714182962
87500.0,25.955762919150793
88000.0,18.53787054598687
88500.0,16.517071054602255
89000.0,15.023091942589556
89500.0,10.40699486486393
90000.0,7.058702473125832
90500.0,7.7236127992888
91000.0,6.969002553006165
91500.0,3.110546606428125
92000.0,9.275816071978314
92500.0,33.17500723804969
93000.0,107.73430141919819
93500.0,28.807445819527555
94000.0,18.266685400497565
94500.0,14.656744530589469
95000.0,12.334924589912799
95500.0,10.049161923477698
96000.0,8.680582014119937
96500.0,8.235730337274132
97000.0,7.084149478489374
97500.0,6.584046325673179
98000.0,5.246713658556892
98500.0,6.160025739540231
99000.0,3.839314167092106
99500.0,11.589925616934696
100000.0,505.06554815483736
100500.0,8.361348786004092
101000.0,1.9886159448513439
101500.0,3.7737989383643793
102000.0,2.0427828325573976
102500.0,3.5984604253108867
103000.0,5.750028355211098
103500.0,6.949682767032352
104000.0,9.666045791893541
104500.0,14.172925962795333
105000.0,18.078869247911218
105500.0,24.782625357229055
106000.0,40.90184415086392
106500.0,79.68854904232566
107000.0,375.04354038301506
107500.0,162.6802743051492
108000.0,71.18578625538672
108500.0,47.197029284085716
109000.0,39.389638366476596
109500.0,34.485740081683026
110000.0,28.579620035462025
110500.0,26.645149741455853
111000.0,29.10844146690535
111500.0,30.167620201623198
112000.0,29.973165664451255
112500.0,34.68623838240002
113000.0,46.441798257912005
113500.0,69.09578814229421
114000.0,171.27040068753342
114500.0,212.57047672048878
115000.0,58.38039497269492
115500.0,31.239355292022
116000.0,20.971417495564218
116500.0,15.094235236126043
117000.0,10.618546511696549
117500.0,7.615843894488919
118000.0,6.1055123235110536
118500.0,5.301143672636524
119000.0,4.671241623365521
119500.0,4.4096899714318845
120000.0,5.104011034566475
120500.0,8.547105032195208
121000.0,21.163294959670512
121500.0,132.04355260764845
122000.0,19.974858592566477
122500.0,12.665407456052831
123000.0,9.012248846738505
123500.0,8.663143408356298
124000.0,11.018632993379667
124500.0,11.336742774277402
125000.0,10.322567030660894
125500.0,12.24995687599319
126000.0,16.818853591512838
126500.0,18.983579622234377
127000.0,21.52209706636718
127500.0,31.800703689256423
128000.0,60.74075985421697
128500.0,431.46695146972786
129000.0,69.61924380127465
129500.0,28.40663876959789
130000.0,14.40815768652984
130500.0,12.047264626409932
131000.0,11.2209391323721
131500.0,6.631231578888472
132000.0,7.186781201090057
132500.0,10.26062504339687
133000.0,10.375982116619221
133500.0,11.8801816169068
134000.0,17.315968717891188
134500.0,21.96358887797328
135000.0,31.284828955955977
135500.0,93.29156107418878
136000.0,52.0234169878605
136500.0,13.09028379475906
137000.0,6.450861502790224
137500.0,6.163498519835024
138000.0,10.989656481631881
138500.0,12.385963132562292
139000.0,16.170076206092922
139500.0,23.05668719595201
140000.0,28.685785728849936
140500.0,33.381118294556224
141000.0,45.064178671918306
141500.0,66.17141607620088
142000.0,103.98495187976478
142500.0,248.27376117998244
143000.0,623.2342106036409
143500.0,137.97017357120416
144000.0,77.29776066372885
144500.0,52.77480152518919
145000.0,37.61167265563248
145500.0,30.551603561524466
146000.0,26.002033040733828
146500.0,18.524845249397583
147000.0,14.101077288172675
147500.0,16.30145813645452
148000.0,12.963703183144682
148500.0,1.518961209041206
149000.0,4.009894974311248
149500.0,28.509517603410604
150000.0,840.1048101926134
150500.0,25.881624694724238
151000.0,6.135798440830728
151500.0,13.075673639169814
152000.0,5.4438546974518225
152500.0,6.897580621911977
153000.0,15.643002971796905
153500.0,19.00714745357615
154000.0,18.888861990129953
154500.0,26.20454989078687
155000.0,37.384249422646135
155500.0,48.99000373667698
156000.0,71.7445958591626
156500.0,136.52021691593575
157000.0,623.199366315023
157500.0,255.84641136248905
158000.0,108.9398449671162
158500.0,68.3152325960859
159000.0,50.60213920494988
159500.0,40.746681141776016
160000.0,31.43727518345162
160500.0,24.907206352571176
161000.0,23.650446818846795
161500.0,19.165475442803743
162000.0,11.055247115632005
162500.0,8.808011282322735
163000.0,16.138198687833622
163500.0,26.0183360804302
164000.0,95.46594054144175
164500.0,164.6424337359512
