time,data
0,0.0
0.001,0.03141571982779476
0.002,0.06283019941676304
0.003,0.09424219857704087
0.004,0.1256504772166874
0.005,0.15705379539064146
0.006,0.1884509133496727
0.007,0.2198405915893245
0.008,0.25122159089884777
0.009000000000000001,0.28259267241012265
0.010000000000000002,0.31395259764656686
0.011000000000000003,0.3453001285720291
0.012000000000000004,0.37663402763966375
0.013000000000000005,0.40795305784078784
0.014000000000000005,0.439255982753716
0.015000000000000006,0.47054156659257174
0.016000000000000007,0.5018085742560747
0.017000000000000008,0.5330557713762998
0.01800000000000001,0.5642819243674086
0.01900000000000001,0.595485800474349
0.02000000000000001,0.6266661678215215
0.02100000000000001,0.6578217954614128
0.022000000000000013,0.6889514534231909
0.023000000000000013,0.7200539127612613
0.024000000000000014,0.7511279456037857
0.025000000000000015,0.7821723252011548
0.026000000000000016,0.8131858259744185
0.027000000000000017,0.8441672235636699
0.028000000000000018,0.8751152948763807
0.02900000000000002,0.9060288181356874
0.03000000000000002,0.9369065729286237
0.03100000000000002,0.9677473402543019
0.03200000000000002,0.9985499025720357
0.03300000000000002,1.0293130438494074
0.03400000000000002,1.0600355496102738
0.035000000000000024,1.0907162069827134
0.036000000000000025,1.1213538047469067
0.037000000000000026,1.1519471333829536
0.03800000000000003,1.1824949851186242
0.03900000000000003,1.2129961539770377
0.04000000000000003,1.243449435824275
0.04100000000000003,1.2738536284169117
0.04200000000000003,1.3042075314494856
0.04300000000000003,1.3345099466018786
0.04400000000000003,1.3647596775866269
0.04500000000000003,1.3949555301961472
0.046000000000000034,1.4250963123498817
0.047000000000000035,1.4551808341413603
0.048000000000000036,1.4852079078851756
0.04900000000000004,1.515176348163871
0.05000000000000004,1.5450849718747381
0.05100000000000004,1.574932598276525
0.05200000000000004,1.6047180490360489
0.05300000000000004,1.6344401482747137
0.05400000000000004,1.6640977226149345
0.05500000000000004,1.6936896012264582
0.05600000000000004,1.7232146158725863
0.057000000000000044,1.7526716009562961
0.058000000000000045,1.7820593935662545
0.059000000000000045,1.8113768335227298
0.060000000000000046,1.8406227634233914
0.06100000000000005,1.8697960286890036
0.06200000000000005,1.898895477609007
0.06300000000000004,1.9279199613869837
0.06400000000000004,1.9568683341860131
0.06500000000000004,1.9857394531739045
0.06600000000000004,2.014532178568315
0.06700000000000005,2.0432453736817466
0.06800000000000005,2.071877904966422
0.06900000000000005,2.1004286420590326
0.07000000000000005,2.1288964578253644
0.07100000000000005,2.157280228404796
0.07200000000000005,2.185578833254666
0.07300000000000005,2.2137911551945093
0.07400000000000005,2.2419160804501628
0.07500000000000005,2.2699524986977355
0.07600000000000005,2.2978993031074406
0.07700000000000005,2.325755390387293
0.07800000000000006,2.3535196608266644
