time,data
0,1.055579397342038
0.001,0.06363124809936838
0.002,3.5524464727363316
0.003,0.6480305626902161
0.004,-4.372945341032564
0.005,4.99209667144302
0.006,4.0062851579069285
0.007,-1.8891412594159007
0.008,2.099719838773022
0.009000000000000001,2.841723369695547
0.010000000000000002,-0.2734057739847995
0.011000000000000003,1.730533809964453
0.012000000000000004,0.7820142614001546
0.013000000000000005,2.993632315703705
0.014000000000000005,2.456383385998493
0.015000000000000006,-2.3202682847739933
0.016000000000000007,0.27253221554588314
0.017000000000000008,2.3846553307026728
0.01800000000000001,-2.37758362575172
0.01900000000000001,4.57434002011362
0.02000000000000001,-3.5581117674847507
0.02100000000000001,-1.6954748428877986
0.022000000000000013,-1.8802749321475243
0.023000000000000013,4.374314686812023
0.024000000000000014,2.391069898439937
0.025000000000000015,1.6672176629488134
0.026000000000000016,-4.5309564975585515
0.027000000000000017,-4.38858859431377
0.028000000000000018,3.7516407717950297
0.02900000000000002,-3.1697153163601763
0.03000000000000002,-0.9242221715548504
0.03100000000000002,-4.131898974176159
0.03200000000000002,-1.950936322356558
0.03300000000000002,-2.5246394520335946
0.03400000000000002,-0.41599861311227615
0.035000000000000024,-2.0969635377651095
0.036000000000000025,3.005170169424509
0.037000000000000026,0.571528448831149
0.03800000000000003,1.4468786051697657
0.03900000000000003,1.1109368122746188
0.04000000000000003,2.411906474233292
0.04100000000000003,2.164943785369423
0.04200000000000003,-4.211618557325032
0.04300000000000003,2.391107136936599
0.04400000000000003,-2.0704573335684984
0.04500000000000003,4.125346660711832
0.046000000000000034,-2.4104424202564534
0.047000000000000035,2.126122526836529
0.048000000000000036,-3.175969887441308
0.04900000000000004,3.58077171675085
0.05000000000000004,-1.1783622508906566
0.05100000000000004,2.3027321927994313
0.05200000000000004,3.677182682072262
0.05300000000000004,2.309835180570131
0.05400000000000004,-2.6665206392793763
0.05500000000000004,2.3912676613655046
0.05600000000000004,-0.2896659940340085
0.057000000000000044,1.6387086062755107
0.058000000000000045,-4.396731375387997
0.059000000000000045,0.5965878327325402
0.060000000000000046,4.637674093121559
